,AU01_grp_avg,AU01_grp_std,AU04_grp_avg,AU05_grp_avg,AU06_grp_avg,AU06_grp_std,AU07_grp_avg,AU07_grp_std,AU09_grp_avg,AU10_grp_std,AU11_grp_avg,AU11_grp_std,AU14_grp_avg,AU14_grp_std,AU15_grp_avg,AU15_grp_std,AU17_grp_avg,AU17_grp_std,AU20_grp_avg,AU20_grp_std,AU23_grp_avg,AU24_grp_avg,AU24_grp_std,AU25_grp_avg,AU28_grp_avg,AU43_grp_avg,anger_grp_avg,disgust_grp_avg,fear_grp_avg,frame,frustration_grp_avg,group,happiness_grp_avg,head_rotate_x_std_grp_avg,head_rotate_x_std_grp_std,head_rotate_y_std_grp_avg,head_rotate_y_std_grp_std,head_rotate_z_std_grp_avg,head_rotate_z_std_grp_std,level_0,mouth_area_std_grp_avg,mouth_area_std_grp_std,neutral_grp_avg,neutral_grp_std,sadness_grp_avg,surprise_grp_avg,user_add_mean,user_del_mean
10,0.6666666666666666,0.9428090415820634,0.0,0.0,0.0,0.0,1.6666666666666667,2.357022603955158,0.0,4.242640687119285,0.0,0.0,10.333333333333334,12.552113589175152,6.333333333333333,3.0912061651652345,5.333333333333333,4.109609335312651,0.0,0.0,4.333333333333333,30.0,0.0,0.0,1.6666666666666667,0.0,2.6666666666666665,0.0,2.6666666666666665,11,0.0,381,2.0,2.8260148921076174,0.5603295499503944,69.95043447010474,7.332139700947255,74.37936484661168,29.260293575475263,10,85.81404989385152,34.24650005713512,6.333333333333333,4.642796092394707,16.333333333333332,0.0,1,0
11,2.0,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714045207910317,0.0,0.0,7.0,8.48528137423857,4.0,5.656854249492381,6.0,6.48074069840786,0.0,0.0,0.0,29.666666666666668,0.4714045207910317,0.6666666666666666,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,12,0.0,381,0.0,3.199268790398889,0.9084683016529336,76.78169120010833,25.33807891212725,51.72319668711891,12.472120453180276,11,92.80391594235464,45.64353218253648,9.333333333333334,8.73053390247253,16.666666666666668,2.0,9,0
12,1.6666666666666667,1.699673171197595,0.0,5.0,0.0,0.0,0.6666666666666666,0.9428090415820634,0.0,4.242640687119285,0.0,0.0,6.333333333333333,8.259674462242579,3.6666666666666665,2.6246692913372702,3.6666666666666665,2.6246692913372702,0.0,0.0,0.0,26.666666666666668,4.714045207910316,0.6666666666666666,0.0,0.0,3.6666666666666665,0.0,3.0,13,0.0,381,0.3333333333333333,4.245765676008484,1.6742947665837131,75.54521178184461,26.004294837515253,78.73768709277805,36.136274386639045,12,112.91820975460176,69.35550104976991,8.666666666666666,0.9428090415820634,8.333333333333334,6.0,0,0
13,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,2.6666666666666665,3.771236166328253,0.0,8.73053390247253,0.0,0.0,9.666666666666666,12.970050972229147,1.3333333333333333,1.8856180831641267,7.0,7.25718035235908,0.0,0.0,0.0,29.666666666666668,0.4714045207910317,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,4.666666666666667,14,0.0,381,5.333333333333333,3.1498402557395835,0.5831697599091116,82.50192518343752,38.6870398950548,44.51026168961952,7.13413173935212,13,126.83800023071838,41.89383567313043,6.0,3.559026084010437,7.666666666666667,4.666666666666667,0,0
14,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,1.8856180831641267,0.0,8.48528137423857,0.0,0.0,14.0,9.93310961716756,7.666666666666667,8.806563209081936,9.333333333333334,12.498888839501785,0.0,0.0,0.0,24.0,8.48528137423857,0.0,0.0,0.0,0.0,0.0,5.0,15,0.0,381,1.0,2.490376012331916,0.9171438689032216,84.17214933841625,17.156956345627197,90.4645461499612,20.081389461690986,14,149.09305810226877,79.93872550595657,10.666666666666666,8.9566858950296,12.0,1.3333333333333333,0,0
15,0.0,0.0,3.333333333333333,0.0,0.0,0.0,4.333333333333333,6.128258770283412,0.0,4.496912521077348,0.0,0.0,13.0,12.027745701779144,2.0,0.816496580927726,4.666666666666667,4.496912521077348,0.0,0.0,2.0,30.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,16,0.0,381,0.3333333333333333,5.802781560875996,3.7789308174169816,100.0178989451411,17.71320870942696,75.38053385719155,4.77680246429834,15,138.3687767983676,64.66473858250671,20.666666666666668,7.408703590297623,8.0,0.0,14,0
16,0.0,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.4714045207910317,1.0,0.816496580927726,0.0,0.4714045207910317,0.0,0.0,7.666666666666667,4.109609335312651,1.3333333333333333,1.247219128924647,5.333333333333333,6.847546194724712,0.0,0.0,0.3333333333333333,28.0,0.816496580927726,3.0,0.0,0.0,0.3333333333333333,0.0,5.333333333333333,17,0.0,381,3.333333333333333,3.1955588764741267,0.5569430074354077,85.08974209985196,9.959587318595917,69.64792761460741,13.543938906033352,16,131.0602213094987,44.79626739105675,13.666666666666666,5.734883511361751,6.333333333333333,1.0,0,0
17,1.3333333333333333,1.247219128924647,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,6.333333333333333,8.956685895029603,1.6666666666666667,1.247219128924647,5.333333333333333,6.847546194724712,0.0,0.0,0.6666666666666666,30.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.333333333333333,18,0.0,381,0.6666666666666666,2.1075863721719608,0.0467301204986886,59.1960959290596,8.507382646663553,68.7568404803827,4.413361483495937,17,91.503205980901,40.32151381284878,5.333333333333333,3.39934634239519,14.666666666666666,5.666666666666667,3,0
18,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4714045207910317,0.0,0.0,9.333333333333334,8.339997335464535,0.3333333333333333,0.4714045207910317,2.333333333333333,2.6246692913372702,0.0,0.0,1.3333333333333333,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,19,0.0,381,0.0,2.4307567647056936,0.2660653820976892,79.20751679765199,21.010227790602183,73.3655891349794,14.4805421428078,18,63.65395078063154,37.345363945697336,18.33333333333333,10.530379332620877,11.333333333333334,0.0,29,1
19,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,1.247219128924647,0.0,0.0,13.666666666666666,11.897712198383164,0.3333333333333333,0.4714045207910317,1.3333333333333333,1.8856180831641267,0.0,0.0,1.0,29.33333333333333,0.4714045207910317,1.0,4.333333333333333,0.0,1.0,0.0,4.666666666666667,20,0.0,381,1.0,6.506480691370871,5.971462030201563,79.52261159390429,30.80040866114228,101.62098804434945,29.61128508333806,19,90.20161016516684,31.64704847218329,14.0,11.575836902790224,9.0,0.3333333333333333,32,2
20,4.0,2.943920288775949,0.0,2.333333333333333,0.0,0.0,1.0,1.4142135623730951,0.0,4.242640687119285,0.0,0.0,9.333333333333334,10.402991022884825,2.333333333333333,1.247219128924647,4.333333333333333,3.6817870057290873,0.0,0.0,0.3333333333333333,29.666666666666668,0.4714045207910317,0.6666666666666666,2.0,0.0,0.6666666666666666,0.0,5.0,21,0.0,381,1.0,3.929603971102239,1.233314436408069,68.83681730694904,15.654374505765594,76.61603038407627,4.54255302076529,20,142.23440875741116,54.43688942505936,12.0,6.683312551921141,8.0,3.333333333333333,1,0
21,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.4142135623730951,1.6666666666666667,2.357022603955158,0.0,3.2998316455372216,0.0,0.0,14.0,11.430952132988164,2.0,2.160246899469287,3.333333333333333,4.027681991198191,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,22,0.0,381,3.333333333333333,5.77390621795825,3.648871319149575,95.2652875935318,43.48623882613162,91.90190806628658,23.74696662231332,21,101.92117018562094,58.57950966477779,10.666666666666666,8.219218670625303,11.0,0.3333333333333333,5,0
22,0.0,0.0,1.0,5.0,0.0,0.0,4.333333333333333,6.128258770283412,1.0,6.128258770283412,0.0,0.0,11.0,10.801234497346432,1.6666666666666667,0.4714045207910317,3.333333333333333,2.494438257849294,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,5.666666666666667,23,0.0,381,7.666666666666667,3.381301750092786,1.6752453449370532,69.70089714821084,19.1673900603306,88.16330030196382,22.604715469246106,22,118.56257389203374,53.18660083385022,5.0,0.816496580927726,9.0,0.0,0,0
23,2.0,1.4142135623730951,2.0,0.3333333333333333,0.0,0.0,1.0,1.4142135623730951,0.6666666666666666,0.4714045207910317,0.0,0.0,8.0,9.93310961716756,5.333333333333333,0.9428090415820634,4.0,3.265986323710904,0.0,0.0,0.0,29.666666666666668,0.4714045207910317,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,24,0.0,381,2.333333333333333,4.511433822737614,3.1425689300956408,61.77093493911455,8.59096480051716,70.58295314499274,18.74516209754789,23,70.3505274507371,15.674665763767614,9.0,3.559026084010437,9.0,7.666666666666667,0,0
24,2.333333333333333,3.2998316455372216,1.3333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,4.714045207910316,0.0,0.0,9.0,12.027745701779144,3.6666666666666665,5.185449728701348,3.333333333333333,2.867441755680876,0.0,0.0,2.6666666666666665,29.666666666666668,0.4714045207910317,0.0,0.3333333333333333,0.0,8.333333333333334,0.0,1.3333333333333333,25,0.0,381,0.0,3.550841974376615,1.6892631040332349,43.06456685905391,7.031239717570012,67.60935400597167,24.51444657448636,24,100.88634365650888,38.33227347924722,9.333333333333334,4.189935029992178,9.0,2.0,0,0
25,3.0,3.559026084010437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,10.370899457402697,3.333333333333333,4.714045207910316,4.333333333333333,3.6817870057290873,0.0,0.0,1.0,29.33333333333333,0.9428090415820634,0.0,2.333333333333333,0.0,1.0,0.0,2.6666666666666665,26,0.0,381,0.0,2.6594130425344984,1.3820208144908936,79.49101564551911,9.36461997028984,51.34714452527515,7.168017577582171,25,107.00703648433728,49.301243391114966,8.666666666666666,9.568466729604882,17.0,0.6666666666666666,3,3
26,0.3333333333333333,0.4714045207910317,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.236095644623235,4.333333333333333,3.0912061651652345,4.0,3.741657386773941,0.0,0.0,1.0,29.33333333333333,0.9428090415820634,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,27,0.0,381,1.0,3.063890082246384,0.561455731881722,84.0762061158437,20.11051249548596,88.83177441925586,19.40659061826808,26,117.1477407396044,53.50975409231594,10.333333333333334,4.189935029992179,13.0,4.666666666666667,4,4
27,1.6666666666666667,2.357022603955158,0.0,4.0,0.0,0.0,2.333333333333333,3.2998316455372216,0.0,4.242640687119285,0.0,0.0,9.333333333333334,12.498888839501785,3.0,2.160246899469287,11.333333333333334,12.657891697365017,0.0,0.0,5.0,29.666666666666668,0.4714045207910317,0.3333333333333333,3.333333333333333,0.0,0.0,0.0,0.6666666666666666,28,0.0,381,5.0,2.369030331078046,0.5853979068996711,73.42354068074154,36.04902817772797,54.637553858720594,2.799750148496336,27,91.15495974307102,33.63654252665405,9.333333333333334,8.339997335464535,10.0,5.0,0,0
28,2.0,2.8284271247461903,0.3333333333333333,8.666666666666666,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,3.741657386773941,0.0,0.0,9.0,12.027745701779144,3.333333333333333,3.39934634239519,7.0,9.201449161228174,0.0,0.0,2.333333333333333,29.0,1.4142135623730951,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,8.0,29,0.3333333333333333,381,2.333333333333333,3.9525332577785632,1.009502451810853,76.47329219291525,34.01580897960654,45.70335518815602,13.342194881323918,28,143.36916880922556,59.75692176346461,7.333333333333333,0.4714045207910317,10.333333333333334,1.6666666666666667,0,0
29,1.3333333333333333,1.247219128924647,0.0,2.0,0.0,0.0,4.666666666666667,6.599663291074443,0.0,6.64997911442,0.0,0.0,9.333333333333334,11.8133634311129,0.0,0.0,10.333333333333334,12.552113589175152,0.0,0.0,0.6666666666666666,28.666666666666668,0.4714045207910317,1.0,0.0,0.0,0.3333333333333333,0.0,2.333333333333333,30,0.0,381,0.0,2.927199268437063,0.4139919022048676,82.8927945632005,40.78588973882429,44.72633144523305,3.3297185687912285,29,115.4617065265266,53.37689261711407,12.666666666666666,10.143416036468626,14.333333333333334,0.3333333333333333,2,2
30,0.3333333333333333,0.4714045207910317,0.0,2.0,0.0,0.0,4.666666666666667,6.599663291074443,0.0,4.714045207910316,0.0,0.0,10.666666666666666,13.695092389449425,0.6666666666666666,0.9428090415820634,8.666666666666666,10.873004286866728,0.0,0.0,0.6666666666666666,29.33333333333333,0.9428090415820634,0.0,0.3333333333333333,0.0,0.0,0.0,4.666666666666667,31,0.0,381,0.0,3.023188278532164,1.822231631298341,79.48529468501602,49.19730974450551,72.78322543376875,23.12202225714304,30,80.33824836043735,33.15111508015286,17.0,8.524474568362947,7.666666666666667,0.6666666666666666,9,3
31,0.3333333333333333,0.4714045207910317,0.0,2.333333333333333,4.0,5.656854249492381,2.6666666666666665,3.771236166328253,4.0,6.128258770283412,0.0,0.0,12.333333333333334,12.498888839501785,0.0,0.0,8.0,7.25718035235908,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,381,0.3333333333333333,3.5463160917598686,2.2878348461488147,72.31861798111088,26.60618823640156,45.83770261531143,11.204307453049257,31,76.46302496772815,21.885071541120087,10.666666666666666,11.728408057172787,19.0,0.0,2,3
32,0.6666666666666666,0.9428090415820634,0.0,0.0,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.9428090415820634,0.6666666666666666,4.242640687119285,0.0,0.0,11.0,12.19289410544792,3.333333333333333,4.027681991198191,8.666666666666666,11.556623882239812,0.0,0.0,0.0,29.666666666666668,0.4714045207910317,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,33,0.0,381,0.0,2.4637986062670603,0.9356486967545468,59.80974101652858,17.866546482054193,82.81190799500733,42.88062543351435,32,90.85263292793816,45.23452701928939,9.333333333333334,9.285592184789412,17.666666666666668,2.0,1,2
33,4.0,2.8284271247461903,0.0,2.6666666666666665,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,3.2998316455372216,0.0,0.0,7.0,7.788880963698615,7.666666666666667,4.988876515698588,4.0,3.559026084010437,0.0,0.0,0.0,28.666666666666668,0.9428090415820634,1.0,0.0,0.0,1.3333333333333333,0.0,1.0,34,0.3333333333333333,381,1.3333333333333333,5.100512733059087,2.801619126690431,69.50783410391664,30.215804600496536,78.21899697588624,15.038466519190656,33,114.9536212875992,73.74943979197428,7.666666666666667,4.027681991198191,13.333333333333334,5.333333333333333,0,0
34,1.0,0.816496580927726,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,1.8856180831641267,0.0,3.091206165165235,0.0,0.0,7.0,9.899494936611664,4.0,2.8284271247461903,8.666666666666666,6.342099196813483,0.0,0.0,0.0,28.0,2.160246899469287,2.0,0.0,0.0,0.0,0.0,2.0,35,0.0,381,1.6666666666666667,4.227255072756537,1.9295372665714223,92.28449106323,17.15754781926385,88.29170131373331,21.405327577016195,34,109.6786472846544,34.32121219300617,17.666666666666668,5.2493385826745405,5.666666666666667,3.0,1,1
35,2.6666666666666665,0.4714045207910317,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.4714045207910317,0.0,0.0,8.666666666666666,3.0912061651652345,8.666666666666666,5.185449728701348,12.666666666666666,8.498365855987974,0.0,0.0,0.6666666666666666,28.33333333333333,2.3570226039551585,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,36,0.6666666666666666,381,2.0,4.149566606357142,1.0835926593969794,95.46983766539957,15.411321258973038,97.86831489465344,21.79705981562263,35,119.81480199034122,38.36893038257273,18.666666666666668,6.018490028422596,4.666666666666667,2.6666666666666665,0,0
36,2.0,1.632993161855452,0.0,3.6666666666666665,1.0,1.4142135623730951,0.6666666666666666,0.9428090415820634,0.0,0.9428090415820634,0.0,0.0,8.333333333333334,9.67241208569794,3.0,3.559026084010437,5.666666666666667,6.018490028422596,0.0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,37,0.0,381,0.0,8.601509335113652,6.896628156401148,80.97074520852802,19.564996298578823,88.40599734227493,12.260555572238854,36,113.2326498073117,62.7616146274988,23.33333333333333,7.318166133366716,3.333333333333333,0.0,0,0
37,0.0,0.0,0.3333333333333333,0.0,3.6666666666666665,5.185449728701348,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.343133018115704,1.3333333333333333,1.247219128924647,1.3333333333333333,1.8856180831641267,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.3333333333333333,7.333333333333333,2.6666666666666665,38,0.0,381,0.6666666666666666,10.800475866037257,11.541882267754918,86.4326680525512,7.78122582204962,69.74641586167469,0.982938220107192,37,68.60797470454138,11.116685320018783,14.333333333333334,9.46337971105226,4.333333333333333,0.3333333333333333,0,0
38,1.6666666666666667,2.357022603955158,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.9428090415820634,0.6666666666666666,0.9428090415820634,0.0,0.816496580927726,0.0,0.0,7.666666666666667,9.46337971105226,2.333333333333333,1.699673171197595,2.333333333333333,3.2998316455372216,0.0,0.0,0.0,28.666666666666668,0.4714045207910317,1.3333333333333333,0.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,39,0.3333333333333333,381,1.6666666666666667,5.173589693595635,3.435161012844582,76.41521828162753,11.519014764419,86.86587065882274,25.206548278413297,38,107.839865680626,27.221047941252696,21.0,6.531972647421808,2.0,2.6666666666666665,0,0
39,5.0,7.071067811865476,0.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.4714045207910317,0.0,0.0,3.6666666666666665,3.299831645537222,7.666666666666667,10.143416036468626,3.333333333333333,2.3570226039551585,0.0,0.0,0.0,29.33333333333333,0.4714045207910317,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,40,0.3333333333333333,381,1.3333333333333333,4.447694718443669,1.054912568174685,62.69867076019861,5.861702554690073,64.0144688776332,8.16312515796396,39,75.41264202306705,38.30401831579884,4.333333333333333,1.699673171197595,6.333333333333333,17.0,0,0
40,7.0,8.524474568362947,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.4714045207910317,0.0,0.0,3.6666666666666665,1.247219128924647,9.0,11.31370849898476,2.6666666666666665,2.494438257849294,0.0,0.0,0.6666666666666666,26.33333333333333,2.494438257849294,4.0,0.0,0.0,0.6666666666666666,0.0,1.0,41,0.0,381,1.0,3.1446142337053344,0.7598426923778782,77.08660921822495,36.2609845278792,60.184756030892935,15.481636018748214,40,99.621810407687,58.86484047651973,2.333333333333333,1.699673171197595,7.333333333333333,17.666666666666668,0,0
41,4.333333333333333,2.867441755680876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.559026084010437,10.333333333333334,5.90668171555645,6.666666666666667,4.109609335312651,0.0,0.0,0.0,26.0,0.816496580927726,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,42,0.0,381,1.0,3.032606803980274,0.735699158811468,73.99748110895314,15.372610191317271,65.91718027968959,14.72196826789236,41,77.36630436840291,27.41629626285074,6.0,4.08248290463863,4.0,17.666666666666668,0,4
42,1.6666666666666667,1.247219128924647,0.0,1.6666666666666667,0.0,0.0,1.0,1.4142135623730951,0.0,3.771236166328253,0.0,0.0,5.0,7.071067811865476,4.0,2.8284271247461903,6.666666666666667,4.714045207910317,0.0,0.0,0.3333333333333333,29.666666666666668,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,43,0.0,381,0.0,2.773762542888335,0.4876107140836681,60.25048751411294,22.96982481325165,62.38965647593432,22.85516193857004,42,119.31312184497688,93.61688054800068,21.33333333333333,8.055363982396383,0.3333333333333333,7.666666666666667,0,0
43,4.333333333333333,3.6817870057290873,0.3333333333333333,6.0,0.0,0.0,1.6666666666666667,2.357022603955158,1.0,8.48528137423857,0.0,0.0,10.333333333333334,13.91242450313947,4.333333333333333,3.0912061651652345,5.666666666666667,6.64997911442,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,44,0.6666666666666666,381,4.0,5.209414214366647,3.503114498927505,86.3772893997696,42.94468440564779,86.59629334875872,22.64275700713709,43,133.54524642607237,77.65225500402424,18.33333333333333,8.73053390247253,6.0,1.3333333333333333,2,1
